,Unnamed: 0,Tweets,target
640,657,at drtomfrieden i developed shingles about 5 days after 2nd pfizer shot now have had fever chills and stomach problems for almost two weeks could it be related i have multiple ai diseases such as ra diabetes hashimoto’s thyroiditis and others have had shingles on trigeminal nerve,positive
641,658,at jshaps18 at greyplanet what you're saying sounds reasonable to you because you're only looking at some of the data 1) we aren't out vaccinating the spread of new variants 2) we know that even pfizer’s efficacy is reduced it's bad science cherry picked for a bad political decision,negative
642,659,show us the way on international women's day new zealand to use only pfizer virus vaccine,positive
643,660,at daxgigandet already did pfizer,neutral
644,661,at moriartyprofj3 all jabbed with pfizer vax live vernon coleman to administer it,neutral
645,662,at debswim2010 which one u get moderns or pfizer,neutral
646,663,at judyrybak nice just got appointment for my first shot of pfizer 3/23,positive
647,664,at aslavitt46 just got my first dose of pfizer today thank god and thank president joe biden smiling_face_with_sunglasses  thumbs_up  red_heart,positive
648,665,check_mark  1st covid 19 vaccination (pfizer) complete with only minor side effects  partying_face  thank you at pfizer at biontech group covid19 covid pfizerbiontech getvaccinated,positive
649,666,at twirl1000 at robyn goch yes i felt terrible for a day after headache my eyes hurt and i just wanted to sleep oh and my arm really hurt i'm dreading tomorrow i had the pfizer,negative
650,667,at daxgigandet had my first pfizer 2 weeks ago,positive
651,668,at rockymountviews at arboreal octopi don’t be nervous this is the step towards safety i’ve had one shot of pfizer and i did have side effects but probably because i likely had covid back before we could test for it my side effects were minimal compared to the actual virus i’m excited for you,positive
652,669,russian disinformation campaign aims to undermine confidence in pfizer other covid 19 vaccines u s officials say via at wsj,positive
653,670,at govrondesantis at govrondesantis got any more pfizer to sell,positive
654,671,at atrupar i got pfizer im super psyched to get mutant powers and use them to do good,positive
655,673,my soon to be 85 year old mom just got her first dose of the pfizer vaccine at mlhealthunit thank you gotmyshot,positive
656,674,the cdc says people fully vaccinated against covid 19 can stop wearing masks and social distancing at some small gatherings the cdc defines fully vaccinated as 2 weeks after a second dose of the pfizer or moderna vaccine or 2 weeks after a dose of the johnson &amp johnson vaccine,positive
657,675,finally able to sign up for my first dose of the pfizer  purple_heart  loudly_crying_face,positive
658,676,at sportsguyaaron at govpritzker at idph well aaron if demented donnie had ordered enough vaccine we would be in a much better position you see you cannot vaccinate people without vaccine instead he was vaccinated and rode off to fl,positive
659,677,at thebeerbitch my sister got really sick from the first dose of pfizer she even went to the doctor apparently that's a sure sign you've had covid and may not have realized it  grimacing_face,positive
660,678,at rockymountviews i got my 2nd pfizer shot yesterday there is a bit of relief,neutral
661,679,at erictopol at ayjchan at nejm at pfizer at biontech group do those prnt correlate to real world population effectiveness for preventing infection transmission etc is there some place or community on the internet that puts all those results together,positive
662,680,the wall street journal russian disinformation has a new target vaccines made by pfizer and other western companies,positive
663,681,at karen kong at bushido49ers my mil already thinks she can go anywhere now when she’s bored she’s 70 &amp just got the second pfizer shot i told my wife we can’t tell her about this news  flushed_face,negative
664,682,at donniejsackey i see your pfizer and raise you a moderna coincidentally today too,neutral
665,683,at daxgigandet got both at pfizer shots,neutral
666,684,march 23rd the big 3 0 april 1st celebration of the big 3 0 in the park with 4 mates from work april 12th getting a hair cut april 13th 2nd dose of the pfizer vaccine april 16th afternoon in a beer garden with my mates things are looking up,positive
667,685,"""it’s also important to remember that these are early results some people who enrolled very late in the trials aren’t yet included in reported data and analysis is still under way """,positive
668,686,at least 36 people develop blood disorder and a doctor dies after receiving pfizer or moderna covid vaccines as experts probe potential link between shots and the rare condition,negative
669,687,at leopelley i felt safer i did have a reaction after the second shot it was the pfizer vaccine i was surprised at how much of a mental lift i got afterwards,positive
670,688,at aprildryan at jnjnews at thegrio yes i was vaccinated on 10 jan &amp 31 jan with the pfizer vaccine,neutral
671,689,at coxsorange at archeronthewall at notanandroidv2 speechless even pfizer admitted that israel is its laboratory,negative
672,690,86 year old mom says she is feeling no side effects from her first pfizer vaccination shot untrue i've been with her for 5 minutes and she is walking on air and rejoicing about life in a way that seems like a distant memory she is so happy and it is beautiful to see,positive
673,691,pfizer’s vaccine essentially crush these variants in the best of ways (yeah i said it) not to mention researchers also noted t cell immunity may also be involved in protection and pfizer’s vaccine elicits cd8+ t cell responses that recognize multiple variants need more data,positive
674,692,at eddireader at xraypat ye'll be fine no everybuddy gets side effects ah goat the pfizer biontech jag jist hud the same wee bit o stiffness in the airm muscle lik when ah get the flu jag mit keinem der dinge über die die leute sprachen sorry hid a wee blank moment there  thinking_face  whit happened  rolling_on_the_floor_laughing,positive
675,693,at npr thank you at npr yes fully vaccinated means that it takes two weeks after the second shot of the pfizer moderna or the single shot j/j vaccine before you are fully immune this was not clear in the original posting,positive
676,694,at brandon92473670 at sailorrooscout 2 doses of pfizer protect u from brazil uk &amp sa variants,neutral
677,695,if it helps anyone's anxiety i'm about 3 weeks out from pfizer shot 1 and the only issue was a sore arm about a day or so after i've had other shots in the past that hurt more,positive
678,696,at beckyadenton i got my first pfizer shot saturday,positive
679,697,at daxgigandet got my 1st dose today pfizer and so far zero side effects,positive
680,698,yesterday i heard my two neighbors talking one of them he was probably boasting that he had just received his second pfizer euthanasia jab these are good people but they are brainwashed knowing the truth my only response was that's great it's sad people still don't get it,positive
681,699,pfizer moderna vaccines less effective against key variant lab study business insider via at googlenews,positive
682,700,at bjotus at ragtag61 i got 1 pfizer on friday barely a sore arm,negative
683,701,at futuretensenow at profemilyoster what about taking either the pfizer or moderna and j&amp j,neutral
684,702,at yoharold previous was moderna this is pfizer,neutral
685,703,"1/2 recall npr of america's famous piece in jan 2021 which contained a glorifying review madison ave sytle of pfizer's covid 19 vaccine the pc was headlined ""sinopharm's vaccine does it work "" q was answered god knows we know china lies about everything",positive
686,704,at palmerreport two doses of pfizer all is well,positive
687,705,lawrie mcfarlane secret correspondence shows pfizer/biontech tried to cash in on pandemic,positive
688,706,got my second pfizer dose today and let me just say these lil bitches are a walk in the park compared to gardasil,negative
689,707,at bonomojoe i get my second pfizer shot thursday guess where i'm going,neutral
690,708,at ferrarimahomes at natesilver538 at erictopol the immune response elicited by two doses of the pfizer vaccine is similarly effective (if a bit less effective) at killing the mutations of the virus,positive
691,709,at lefthandedlarue 1st dose pfizer sore arm for 24 hr 2nd dose 12hr in fever chills &amp headache for about 36 hours,neutral
692,710,the dodgy dealings of pfizer exposed – the daily expose,neutral
693,711,at daxgigandet got it last august as a pfizer trial participant no side effects,neutral
694,712,at kinkortobobimur at erictopol at nejm at pfizer at biontech group any data about moderna vaccine,neutral
695,713,check out this article on spotlight pfizer/biontech covid 19 vaccine neutralizes brazil variant in lab study via ⁦at reuters⁩,neutral
696,714,at simondolan israel has become pfizer’s experimental lab and the israeli people are their guinea pigs severe sanctions imposed on citizens that don’t comply children vaccination program the airport has been shut down doctors are silenced all this is coming soon to a town near you,negative
697,715,at jamesta35340117 at kizzyphd yes it’s safe and quite effective i got pfizer (luck of the draw) but had the moderna shot been offered to me i’d have gotten it myself without hesitation  smiling_face_with_sunglasses,positive
698,716,so if people thumb their nose at the j&amp j vaccine due to efficacy ratings can i have their dose i actually think i'd prefer the j&amp j vaccine one shot and fewer reported side effects plus you reach full immunity before you'd normally come back for dose two of pfizer/moderna,positive
699,717,"got my first of two pfizer vaccines today wave of emotions washed over me as i sat in my car reflecting on the past year loss isolation unknown etc big love &amp thank you to the frontline ""troops"" fighting for the rest of us",positive
700,718,"at mmpadellan via reuters from pfizer today 1/3rd of elderly have less/no antibodies post vax ""the results also suggest that transmissions may still be possible in some of the elderly after vaccination "" he said adding that ""measures to effectively prevent transmissions should be continued""",positive
701,719,nice study showing some loss of activity but still fairly robust neutralization of b1 351 after 2 doses of pfizer vaccine using isogenic sars c0v 2 mutantswith similar results to earlier studies it is worth reading the thoughtful limitations section,positive
702,720,at jlvstw1 happy for you  red_heart  at pfizer vaccinated,positive
703,721,at loudpenitent ah they got the pfizer early because they offered to collect data about the vax i do remember something about them talking to russia about their vax,positive
704,722,at rmfifthcircuit got my first dose of pfizer on saturday,positive
705,723,at nicolewetsman than ones that require to be stored at extreme low temperatures posing logistical challenges to vaccine distribution specially in developing countries so is it okay to take a vaccine that is less effective now and later on when other vaccines like pfizer/biontech,negative
706,724,at bartbartholeme1 so which one was it pfizer,neutral
707,725,got my first dose of the pfizer vaccine today i'm ecstatic somewhat sleepy and a bit frustrated (more on that later) but i'm grateful to have been able to get it,positive
708,726,at daxgigandet i’ve already had the 1st and 2nd pfizer vaccinations if they conclude that a booster is recommended i’ll have that one too,positive
709,727,at lefthandedlarue virtually none a little arm soreness and very slight fatigue for part of a day i got my second pfizer dose about two weeks ago,negative
710,728,full vaccination (two doses) of the pfizer/biontech lays waste to the most infamous variants,neutral
711,729,i need to add the ceo of pfizer is eligible for the jab face_with_rolling_eyes,positive
712,730,first dose of pfizer vaccine  syringe  done  grinning_face_with_big_eyes,negative
713,731,at michaelmjjohn i took my wife up to the big fema operation in oakland for her pfizer shot and was also impressed by how smoothly it was running,positive
714,732,more than 600 000 people have received both doses of either the moderna or pfizer vaccine meaning more than 10% of population is fully vaccinated,positive
715,733,the hill new study warns pfizer and moderna covid 19 vaccines could be far less effective against south africa variant | thehill via at googlenews,positive
716,734,some countries have readily complied with pfizer granting the vaccine maker legal immunity from civil and criminal lawsuits when their experimental vaccine protocol harms human health and takes people’s lives other countries have taken a more judicial approach rejecting pfizer,positive
717,735,pfizer first expected vaccine wouldn't be approved in canada until february 2022 via at ctvnews,positive
718,736,at andrear9md i've gotten 1 of my pfizer vaccine due to some technical / user error issues i didn't get my second scheduled but should be able to do so later this week will be so glad to have this done,positive
719,737,business insider pfizer and moderna's covid 19 shots were 10 times less effective against the variant first found in south africa in a new study via at googlenews,positive
720,738,at s4m31p4n you're gonna think i'm joking but diet coke is pretty much a death sentence my uncle works for pfizer r&amp d in the neurobiology department and he says some of the brain scans are similar to habitual meth users the studies aren't allowed to be published because of industry pressure,positive
721,739,at doktorpaulie i can’t fall asleep forget it i have to visualize ) as for reactions not really fatigue and a bit achy for 24 hours that was it pfizer which one are you getting,negative
722,740,at daxgigandet had my first pfizer vaccine last monday,positive
723,741,at destinypalomaa they just confirmed is pfizer,neutral
724,742,at joncoopertweets congratulations jon i had my first pfizer last thursday you may get a couple of side effects from it but worth the discomfort,positive
725,743,at hell doe walking into starbucks and ordering a grande half caf pfizer with foamed moderna but the barista spells my name wrong that’s it that’s the joke( ),negative
726,744,why two doses of covid 19 vaccine for pfizer and moderna,neutral
727,745,at ragtag61 me too 1 pfizer on friday barely had a sore arm if 2 has side effects of not feeling well that means 1 is already doing it’s job,negative
728,746,at theresaroets911 yes both doses of the pfizer vaccine,neutral
729,747,at andrejbabis at pfizer you are killer satan,neutral
730,748,at daxgigandet already have two pfizer doses feeling fortunate and grateful,positive
731,749,brazil to get extra 5 million covid 19 doses from pfizer economy minister,neutral
732,750,at simondolan israel has become pfizer’s experimental lab and the israeli people are their guinea pigs severe sanctions imposed on citizens that don’t comply children vaccination program the airport has been shut down doctors are silenced sad,negative
733,751,at vandyapb i had pfizer a couple of days of minor arm soreness was all i had after the first shot i’m eligible for shot 2 starting next wednesday  crossed_fingers_light_skin_tone,positive
734,752,got the pfizer vaccine first shot mother in law said they had 27 minutes left on their batches we got it within around 2 minutes of it expiring so happy i couldn't feel anything at all when they shot me up can't wait for everyone to get this,positive
735,753,at grania64156311 at tampawoman1965 at karentotten at marthafullerv1 at karakaradu at cmargaronis at  talia t at xtine mac at brettmargheim at doctor eon at tristanshouts at queenthickieesq at very skerry at thejollycrank at heather3e8i8 at tiredofit10 at klewis191 at veeceemurphy76 at oreginal49ers at rhinocerization at sopemeyall at goddesssaria at star5atnight at piratefoxy at chrislongview at paiyslee at apfel sarah at ajsgmajc at tampagirl1965 at keepinupwithcdj at ladymenopause at karmacondon at terryreed48 at cmargaronisii at thepoliticalcat at dtembreull at sailorhaumea at mitchellscomet at hive4k at tampagirlc19655 at  popemobile at lynn14159 at savvycivics at kodiak149 at fantasmavoid at cheryllynn512 at drea got rage at stephenhasideas at tinaduryea oh that's great i wanted the j&amp j vaccine but i was grateful just to have any vaccine i got pfizer 2nd does scheduled for the 29th,positive
736,754,no wonder pfizer's supply chain distribution of the vaccine is trash they wont hire a god in scm like me  face_with_steam_from_nose,neutral
737,755,almost all of them did so at titers higher than 1 40 this demonstrates how effective pfizer’s vaccine is at neutralizing these variants what we are seeing essentially is only a 2 3 fold reduction even for variant b 1 351,positive
738,756,15 participants in the pivotal trial 2 or 4 weeks after the administration of the second dose of 30 μg of pfizer’s vaccine (which occurred 3 weeks after the first immunization) all the serum samples efficiently neutralized their isolate and all the viruses with variant spikes,positive
739,757,at drsanjaygupta at pfizer at moderna tx at jnjnews why r fully vaccinated ppl not at  risk from unvaccinated risk takers vaccines 94 95% effective not 100% so where's the residual risk data some ppl higher risk for severe covid but ppl of any age or health status die/develop pacs &amp much unknown about variants this is too soon,positive
740,758,at irl tax expert at andrewflood it will be faster than that 3 8m adults to be jabbed in roi with curevac to be added to the existing supplier list in q2 most likely adults (those who want it) fully done by mid summer then teen agers for return to school (pfizer already approved to 16),positive
741,759,at m0ng00se77 at monicagandhi9 according to the fda review none of them were directly tied to the vaccine there were actually 6 deaths but 4 of them were taking the placebo,positive
742,760,at auntinaz at daxgigandet already did i got both doses of pfizer no issues or ill effects,neutral
743,761,at joellorens i have not heard that but i know at the two events we hosted this weekend we didn’t have any leftover pfizer vaccines to give out and had to follow the strict guidelines by the state,negative
744,762,at mmccafferty2729 ugh ik i was dreading mine too ik moderna has more side effects than pfizer which is what i got but shouldnt last too long,positive
745,763,i signed up for a vaccine i have no idea if it will be pfizer or jj,neutral
746,764,at neuro24de at davidlat i got a pfizer vaccine today  clinking_glasses  bottle_with_popping_cork,neutral
747,765,and stay healthy and protect the country…take your vaccine as soon as you can… we’ll all be safer had my second pfizer and am happy that i did…no side effects just the usual sore arm from the needle,positive
748,766,at daxgigandet absolutely i received my first vaccination (pfizer) last thursday can’t wait for my second dose  syringe,positive
749,767,at daxgigandet already had pfizer 1 dose 2 next week,neutral
750,768,dose 1 of the pfizer vax today if i have random reactions to this vaccine it better be a superpower,positive
751,769,pfizer vaccine a victim of russian disinformation biden fights against,neutral
752,770,can anyone confirm dis,neutral
753,771,at jessica00469341 at gloriacaldas3 at oregonvirginia at daxgigandet we got both shots pfizer and even at 76 and 87 had no side effects other than a sore arm for a couple of days,negative
754,772,i thought i was supposed to get my pfizer shot today drove all the way down to the alamodome to an empty parking lot when i checked my phone and realized my appointment is actually tomorrow  man_facepalming_light_skin_tone  so instead we went to academy and bought bikes,negative
755,773,a new lab study shows troubling signs that pfizer's and moderna's covid 19 shots could be far less effective against the variant first found in south africa covid19 wethepeople,positive
756,774,we will be releasing 40 000 first dose pfizer appointments for the alamodome this evening at 6 p m the appointments will run through april 3rd register at or by calling 311 option 8 if you know someone who does not have internet access,positive
757,775,at beckyadenton i loved my pfizer vaccine yeah we get to support some awesome scientists and woo hoo we’re kicking covids butt sore arm shot 1 second dose i got a little fever and kinda felt achy and headache i took nyquil and slept it off,positive
758,776,at whitetizzle at drsanjaygupta at pfizer at moderna tx at jnjnews have fun with that one,positive
759,777,cdc guidelines  star-struck  pfizer got my back omm,positive
760,778,at toms3dp thanks tom got my first dose of the pfizer product over the weekend prioritized as a k 12 school employee and lucky to be in a state that has been ahead of the curve on distribution get whichever vaccine you're offered as soon as you're offered it is the mantra,positive
761,779,“varying ‘effectiveness’ rates miss the most important point the vaccines were all 100% effective in the vaccine trials in stopping hospitalizations and death ”,positive
762,780,new zealanders with blood cancers can be reassured that our govt will buy enough pfizer/biontech covid vaccine for the whole population this vaccine is very effective including in vulnerable patients the trial included even some with leukaemia &amp lymphoma,positive
763,781,at annaslens at catchthewind7 at peekskyra my issue is about adequate testing to ensure safety in human use thalidomide obvious case of inadequate testing vaccines for covid have not had usual rigorous testing to identify/know risks in human use who and pfizer caution against use by pregnant women children don’t need,positive
764,782,walgreens on baisley &amp guy r brewer have extra pfizer covid vaccines available today they are giving them out no appt necessary if you need it,positive
765,783,"nz will have enough pfizer vaccine doses for entire population ""ardern said the decision to make pfizer the country’s primary vaccine provider was taken after it was shown to be about 95 per cent effective at preventing symptomatic infection "" covid19",positive
766,784,i'm sorry did they really just work out that tipping it upside down will get the last dose out and no one else figured this out,negative
767,785,at chicagolady63 at yamiche i’m pretty sure they will only give her the second dose of pfizer if that’s what her card says,positive
768,786,'with that in mind vox has urged its readers to attend to “the most important vaccine statistic”—the fact that “there have been zero cases of hospitalization or death in clinical trials for all of these vaccines ” ',positive
769,787,russia  woozy_face  pfizer vaccine a victim of russian disinformation biden fights back,neutral
770,788,at kantei vaccine ■information on how well the vaccine works based on evidence from clinical trials the pfizer biontech vaccine was 95% effective at preventing laboratory confirmed covid 19 illness in people without evidence of previous infection,positive
771,789,at goldenrule45 at candour99 at foxnews you’re trying to deflect away from trump’s you haven’t refuted that his actions including politicizing wearing masks attacking health experts science and the cdc led to needless deaths from covid19 trump saying no to pfizer about buying more vaccine doses led to a shortage,positive
772,790,yes az is not as effective for those over 65… pretty sure though scumo and his cronies were given pfizer,positive
773,791,i'm eligible as of today &amp spent hours trying to find either the moderna or pfizer nobody has doses apparently (in either of the 2 large cities in which i have homes) i'm not seeing anything about shortages in the news doctor's care said no locations in sc has 2nd doses,positive
774,792,at lunanatalizia at kingsbesideme yes it was pfizer so that makes sense,neutral
775,793,pfizer 2  beaming_face_with_smiling_eyes  folded_hands  props again to all of the health professionals and volunteers at westmichiganvaccineclinic,positive
776,794,from sandra ratliff and janet harrill at unc hospitals patty harper at becton dickinson and the many many women at pfizer i am counting my blessings,positive
777,795,to analyze effects on neutralization elicited by pfizer’s vaccine researchers engineered spike mutations from the from the current voc lineages they then performed 50% plaque reduction neutralization testing (prnt50) using 20 serum samples that had been obtained from,positive
778,796,at jshaps18 at greyplanet and lastly even pfizer’s efficacy drops against certain variants so with all due respect maybe the issue isn't my lack of research but yours,positive
779,797,i think the aussie government should immediately strongly recommend that pregnant women avoid the pfizer &amp astrazeneca vaccine at all costs at victoriancho at nswcho at scottmorrisonmp at lawyerscity at gandblawyers at skynewsaust at leighsales at mrobertsqld,positive
780,798,"""the same glowing message—that the covid 19 vaccines are all equivalent at least where it really counts—has been getting public health officials and pundits super pumped for weeks now """,positive
781,799,guess who gets their first pfizer vaccine next monday me,positive
782,800,today was a good day got my first dose of pfizer at a fema run site it was also disheartening seeing the efficiency of a federally run site and knowing how differently testing and contact tracing could have gone if we would have had any real leadership,positive
783,801,i only just discovered this kiwi ingenuity strikes again,neutral
784,802,unlike many countries japan requires clinical trials for new drugs/vaccines be conducted with japanese patients prior approval so far only pfizer/biontech covid19 vaccine is approved &amp oxford/astrazeneca's awaits approval this is slowing down the vaccination pace كورونا,positive
785,803,just got jabbed last night beaming_face_with_smiling_eyes  first pfizer dose  cactus  cactus  cactus  cactus  vaccinationcovid pfizer vaccinated bidenharris bidenisyourpresident motivationmonday,positive
786,804,"""much more germane they say is the fact that the johnson &amp johnson shot like the other two is essentially perfect when it comes to preventing the gravest outcomes """,positive
787,805,at thebrookeb from what i’ve seen people who take the pfizer have less side effects than people who received moderna so hopefully that’s true,positive
788,806,at thelazyanole nice my wife got the pfizer vaccine too (she works in a long term care facility) i was hoping she'd get the moderna vaccine because i follow a molecular biologist who gives out fantastic info about all of the vaccines but she worked on the moderna one herself,positive
789,807,at lefthandedlarue after the first pfizer had a bit of a sore arm but was able to go swimming the next day and do laps without a problem getting the second shot at the end of the month,negative
790,808,got my first sip of that sweet pfizer juice baby it goes down smooth get vaccinated believe in science c’mon,positive
791,809,at jmt 18325 nov 9 should be recognized as a bellwether date for pandemic recovery as it brought the 1st of many waves of hope and optimism,positive
792,810,the differences between the vaccines matter yes all of the covid 19 vaccines are very good no they’re not all the same,positive
793,811,remember main site is open 7am to 7 pm they tell me they are going through the pfizer quicker then j and j you can register at or walk up to book an appt,positive
794,812,sounds like the same article posted here,neutral
795,813,i got my first round of pfizer vaccine this morning i'm very grateful we have theses available at hyveefleur pharmacy has an incredible system going with completely efficient friendly knowledgeable staff amazing how quickly they got each of us through there in a safe manner,positive
796,815,pfizer in the shoulder boys lets gooooo,neutral
797,816,at siggmak this one covers broader global implications,positive
798,817,at thunderplswin pfizer first shot just gave me a sore arm still goot a bruise go back in 2 weeks for second shot,positive
799,818,at kimberlyblumen1 at jamanetwork at pfizer at moderna tx  backhand_index_pointing_down  backhand_index_pointing_down  backhand_index_pointing_down real world data for real world decision making covidvacccine allergy is rare &amp can be managed safely another example of cross disciplinary collab proud to be part of the team led by at kimberlyblumen1 check out her  thread  at mgh id at massgenbrigham at massgeneralnews,positive
800,819,the wall street journal russian disinformation has a new target vaccines made by pfizer and other western companies money,positive
801,820,waiting for my first round of the pfizer vaccine covidvaccine covid19,positive
802,821,at lilbrick4 at wagsocialcare at walgreens at pfizer same i can’t reschedule,neutral
803,822,got my 1st dose of the pfizer vaccine today just a lil sore arm,positive
804,823,did anybody else get side effects after their second dose of the pfizer vaccine i feel like i’ve been hit by a car,neutral
805,824,talking to some american friends finished their 2nd vaccination with pfizer vaccine they have all been warned and many experienced many more side effects than after the 1st seems big immune reaction how does this square with our idea of waiting 4 months between doses,positive
806,826,here's a great article from at clin info news about what it took to get the at pfizer covid 19 vaccine ready for eua in record time we're proud to have been part of that effort ai smartdataquery,positive
807,827,at allisonfarah1 at stayhungrypt at tessyursine pfizer/moderna is not a gene therapy it does not alter your genes mrna is a messenger molecule used in transcription not in replication astra zenica/ oxford is a modified cold virus and is also not a gene therapy all prime your immune system they are vaccines,neutral
808,828,at fodderyfodder i’m only eligible for pfizer at the moment so i’ll take that i want j&amp j least cause i haven’t left my house at all in the last year so only being partially safe after sacrificing so much isn’t super appealing,positive
809,829,how to think about the johnson &amp johnson vaccine's efficacy emily oster,neutral
810,830,at irmouse at wjcadigan states aren't tracking appointments they are tracking doses given first and second for moderna and pfizer,positive
811,831,"new fire  at nejm neutralizing activity of bnt162b2 ""pfizer""elicited serum compared with neutralization of usa wa1/2020 neutralization of b 1 1 7 spike and p 1 spike viruses was roughly equivalent and neutralization of b 1 351 spike virus was robust but lower",positive
812,832,i’m minded to repeat the ceo of pfizer has not had his own vaccine thinking_face,positive
813,833,at nasty mindy at projectlincoln my 91 year old dad got his first shot of pfizer today now when the second shot happens is sadly iffy in canada we are so far behind they decided get as many people with the first shot even though that means the 2nd shot ain't coming in the prescribed timeline,positive
814,834,at yodelingfish i got the second pfizer shot 2/14 and did not even feel the shot itself no reaction at all i asked the nurse if she was sure she gave me the shot because i was not looking good luck tomorrow,positive
815,835,look at those antibodies the latest from the new england journal of medicine shows the effective neutralization assessed with serum from participants vaccinated with 2 doses of pfizer’s bnt162b2 covid 19 vaccine against vocs b 1 1 7 b 1 351 and p 1,positive
816,836,and we're suppose to just trust pfizer,neutral
817,837,at reuters they should gather if they haven’t died from the vax they are brave brave souls — not necessarily the brightest people but very brave to trust a first generation experimental mrna injection pfizer’s ceo has passed on his own vaccine but brave seniors should take the plunge,positive
818,838,this week walmart will give nearly 1 200 people in phase 1a the pfizer covid 19,neutral
819,839,at naomirwolf dailyclout freespeech censorship everlane moderna pfizer gregpalast aoc twitterjail our ceo dr naomi wolf just finished a week in twitter jail for factually reporting on a medical technology watch her discuss what transpired,neutral
820,840,got the jab first dose of pfizer not entirely sure why i got selected (by vandy) neither did a lot of people there ¯\ (ツ) /¯,positive
821,841,ma covid19 data tonite residents fully vaccinated w/2 doses moderna or pfizer or 1 dose of j&amp j vaccine 715 136,positive
822,842,ho and his team found that antibodies in blood samples taken from people inoculated with the moderna or pfizer vaccine were less effective at neutralizing the two variants b 1 1 7 which emerged last september in england and b 1 351 which emerged from south africa in late 2020,positive
823,843,at rioslade at greyplanet with all due respect new studies keep coming out now that vaccinated individuals have existed for a few months new knowledge keeps emerging don't be dogmatic about how you approach this,positive
824,844,the first pfizer dose has made me so tired it feels like i did one (1) thing that required effort,positive
825,845,at miserable twink at greyplanet excellent and what happens when your pfizer vaccine is less effective,negative
826,846,40 000 first dose pfizer vaccine appointments will be available starting today at 6 pm on the at sametrohealth website metro health will have 10 000 appointments available each week from now through april 3,positive
827,847,at washtimes i had pfizer 2doses and wouldn't mind j&amp j as a booster in the fall if allowed i figure this may become an annual vaccination process like the regular flu or may be added to that formula i'm concerned about the 293 coming over the border who tested positive for covid this week,negative
828,848,at jacketrose86 ditto from my 2nd pfizer shot took the day off,neutral
829,849,primarily because pfizer and moderna did their testing in the us,neutral
830,850,10am pfizer 1 for both my husband and me getvaccinated pfizercovidvaccine,neutral
831,851,at daxgigandet at teeheeheemcfee i will eventually take either the pfizer biotech or the johnson &amp johnson vaccine,neutral
832,852,at siggmak not yo hijack your thread buy did you see this,neutral
833,853,welp my mother will be waiting until she can choose pfizer to vaccinate my grandmother upside-down_face,neutral
834,854,"at drcatherinesb at businessinsider ""a new lab study shows troubling signs that pfizer's and moderna's covid 19 shots could be far less effective against the variant first found in south africa"" misleading clickbait vaccine alarmism ppl will read this to as the vax is far less clinically effective not true",positive
835,855,only in america does a vaccine come with fuckin merch what is moderna opeaning for pfizer on the road or something  expressionless_face,neutral
836,856,we just received our first pfizer covid 19 vaccination at prisma health baptist columbia hospital getvaccinated,positive
837,857,at isobelglenelg which one did you have i had the az one as did my partner make sure you drink plenty of water we were v dehydrated on day 2 the pfizer one doesn’t seem to have side effects but if you have underlying health conditions don’t hesitate to call 111 if you need to,positive
838,858,at ethnography911 which one did you get i got pfizer on saturday my stomach has not been very happy but otherwise okay,positive
839,859,at this point in time about 12% of the adult population of the us is fully vaccinated that number will increase as first dose people get their second doses of pfizer or moderna and people opting for the j&amp j vaccine get their one and done dose remember they're looking /1,positive
840,860,"""pfizer ceo postpones israel trip as he's not fully vaccinated against covid 19""",positive
841,861,at sinorender at cnnphilippines at lenirobredo bakit meron bang western made vaccines na available agad anong masama sa sinovac i’d rather have a trusted method than a new technology injected in my body hintayin mo si pfizer ogag ka,positive
842,862,at rioslade i don't know anyone who took the astrazeneca oxford vaccine most of us in ca have taken the pfizer moderna or soon to be released johnson and johnson vaccine i have confidence that if i were exposed to south african variant i would not get more ill than i would with a cold,positive
843,863,u s government scientists skeptical of one shot regimen for pfizer moderna covid vaccines bioethics,neutral
844,864,"roughly 6 300 people who got vaccinated at the oakland coliseum site last week ""may have received slightly less than the recommended dose"" of pfizer's vaccine but not to the point where a redo shot is needed the state's public health department said",positive
845,865,at rdeets at drsanjaygupta at pfizer at moderna tx at jnjnews this is based off of what is understood today some good data coming out of israel is showing that the vaccines are likely preventing spread and not just stopping symptoms my understanding is that this is similar to other vaccines,positive
846,866,got my 2nd shot pfizer 2 hrs ago feeling a bit light headed but no problems,negative
847,868,at davastarr after both the first dose and the second dose of the pfizer vaccine i only had local muscle pain in my shoulder for about 24 hours that's what everybody else that i personally know also described some also felt a bit weak or under the weather but not to a significant extent,positive
848,869,drug makers urge biden to reject proposal to waive patent rights on covid 19 products via at statnews,neutral
849,870,got my vaccine (pfizer first shot ) totally unexpected just happened to check the count site this morning and was able to get an appointment same day,positive
850,872,what would happen if someone got one covid shot from moderna and another one from pfizer,neutral
851,873,"i'm vaccinated got first dose of pfizer covid19vaccine at tulane med school i'll go back for 2nd dose in 3 weeks i  heart_with_arrow  that tulane got stickers for us nurse told me that bc of new covid19 strain they've been told2 ""double mask "" be careful out there friends",positive
852,874,fyi the second pfizer vaccine packs a punch for some but not others i’ve been laid up for 2 days with flu like symptoms and some swollen lymph nodes my partner has had much more mild symptoms mainly fatigue,positive
853,875,a lab study suggests that the pfizer/biontech vaccine is effective against variants after the second dose by at thealexknapp,positive
854,876,at jxcob22 i got a pfizer cart bro it’s  fuel_pump,neutral
